File,Chunk_Index,Transcription
SandalWoodNewsStories_287.mp3,94,ಐದೋ ಸೋಮುಂತ್ತನ್ನು ತನ್ನ ಐವಿರಿಮಗತ್ನ ಬೆಳಕತ ರಆಮ ಆಮ್ಯಲ್ ಬೆಳಕತ್ ನಈ ಅಲ್ಲೆತ್ಯಕದುಸಪುಟಿ ಡ್ಯಾಂರ್ರಬೇಕರೆ
SandalWoodNewsStories_287.mp3,95,ನಿಗದ ಚೋಗಚ್ೈಯಕಿದು ಈ ಇಕ್ಷಡ ಅಒಡುಗದೀರು ಇಲ್ಲೆನದೊಬೈನು ಸ್ವಪೂರ್ಡ್ಯಾಂದ್ರ ಕುರುತಿಯರೆ ಎ್ನೊನು ಮೂಲಾಕುರು ಸಬೇಕ ತ್ತೇತ್ರು
SandalWoodNewsStories_287.mp3,96,ನಯೂನುಮಾನುತ್ತುನು ರುಿಸಿಲ್ಧ ಇಯಂ್ನು ಜವನುಕಿಲೋಂಬೆೇಾರೆ ಗಡಕೊಟಿಕ ಜಿಂದ ಇಲ್ಲಿಗಡಾಕೋಟ್ರೆ ಅದು ಚನಾ ಇಬಳೆಯಿತ್ರೆ ಆ ಇಲ್ಲೆಕೆಂದ್ರ ಅದು ಬೆಳೆಂಗ ನೂರುವನು ನಾವಯಾಗಿರುಇದುರಾಗ
SandalWoodNewsStories_287.mp3,97,ನಿೂ ಯಾವು ಬೆಳೆ ತುಂಟಣ್ಣು ಭರ್ತಿ ಅದರ ಹಾಳ ಇದ್ದಂತ ಗಿಡ ನಡೆಗನ ಹಾಡ್ ಬೇರೆ ಅನ್ನುಬೃುಷ್ ಬೇರ್ ಬರ್ತೋಲ ಎದುಕೆ ಮಯಾಚುವ ಡಾಗಿನೀಲತು
SandalWoodNewsStories_287.mp3,98,ಅದ್ದು ಇದು ಬೇರವೊಂದ ಭರವತ ಇದಲಾಗಿನಾ ವಯಾಪೇರ್ವಚುದ್ಧೆ ಿವಬರು ಮಾತ್ಖಯೋಗಿ್ಷನ್ದು
SandalWoodNewsStories_287.mp3,99,ಅದು ತೇರ್ವೋದೂ ಇಧಿಕ ಶಟಗಲ್ಲ್ಲ ಶರ್ಟಾದಲ್ಲಂಗನಣಾು ತೇರು ತಗರಿದಿಷಿದಿ ಗಿಮತ್ಚಗುಚ್ಚೆಯಾಗಿದೆ
SandalWoodNewsStories_287.mp3,100,ಅದು ಅಮರೈತರೆಯನತಾರಿನು ಸ್ಥಚ್ಚ ಅಂದಡನಾದರ ಹದಿನಾರು ವರ್ಷ ಹೇಗೆನೆಂದುರವದು ಅದರ ಮೊದಲೂ ಲಾವುವ ಅದರ ಉತ್ಪನ್ನ ಬರವೋಪೀಕೆಯಾದರೆ ಹಚ್ಚಿರ ನಡೆಗಿಜೆ ಇವಾಗನೂರೆಯೇ ಮೂರು ಸೋಂತಹದರ ಇನೂವಿಯಾನುಗೊಂಜಲಕ್ರಿಯ ಜೋಳಹಕ್ರಿ ನಿಮಿ ಯನ್ ಬಳೆಯರು ನಿಡ್ಧಯಿತೆ ಹಾಮೂರಹೋಸುಂಬಲಂಪು ಯಾದು ಬರಗಿಲ್ಲ
SandalWoodNewsStories_287.mp3,101,ಬರ ಗಿಲಂದ್ರಯ ನಯದ ಸೂಂುಖ ಸಾ ಆಪತ್ತಿ ಮಾಡ ಕೂರದ ಕೂಲೊಂಡನಗಿಲ್ಲ ಹೆು ಬಾಲಾದರಿ ನೀಯೂನಾಕಾಲ ಶಾಕಿಬೂುದು ಒಳಗಿ ಬಡುವುವುದು
SandalWoodNewsStories_287.mp3,102,ತ ಎದಲ್ಮಾಡವು
SandalWoodNewsStories_287.mp3,103,ವಿಗನ ಇದ ಇದಕ್ರೆಯ ದೋ
SandalWoodNewsStories_287.mp3,104,ಈ ತರ ಮಾಡಿದು ತಿಗಾಯ ಯುನೈದಕು ನಿತ್ರಿಯ ಚಿಕ್ರಿಭಾಜುಕು ಅದರ ಶತಬುಲಯತೆ ಪ್ರೀವರುವಯಿತಿ ಎಲ್ಲಾಮ್ ಲಳಿಕ್ಷ್ಹರಚ್ ಬಿಟ್ಟಿದೆ
SandalWoodNewsStories_287.mp3,105,ರ್ಯಕೆರ ಅದರು ಮಯಾಲ್ಲಂದನ ಅದು ಎಂದು ಬೆಳೆದಿದ್ದುರಳಿದೆ
SandalWoodNewsStories_287.mp3,106,ಎದುಕೂ ಎರುಕು ನಾಕರ್ಷಯೀ ಜಾ ಹನ್ಯುಂದ ಬರ್ಲ ನಮ್ಮುತ್ ತೊಂದ್ರಿಯಲ್ಲ ವೇದ್5ದಕ್ರೇ ಮುಂಚುತ್ವೆದ ಬಲ್ಲ ತೆಗ್ಶಿಂದ ಇದನೊಂದು ಟ್ರಶೋಚ್ಯ ವಿಭರಿಸ್ಕಿತಿನ್ ಅದಲಾಗೆ ಧಿಕೆ ನಂದು ಗೋಳನ ಶುತ್ತಾ ಬೊಳೆತು ಇುಹಚ್ಚ ಮೂರ ರಸಯತು ಹದುನಾದನ ಕುಡೆ ಒಂದ ಒಂದಎದ್ರ ಗಚ್ಚಿದೂರೆ
SandalWoodNewsStories_287.mp3,107,ನ ಎಗರಿಗೆ ಾಲವಸಭಗೇ ಚಲ ಚಿಕ್ತನ
SandalWoodNewsStories_287.mp3,108,ಯಾದುರಿ ಗೋಡಾಮ್ ಹೋ್ಳನ್ ಟ್ರೋ್ಡೊರ್ಮ್ ಅದರಗಅದರ ಗ್ಷ್ಷೇಯ ಶಿತ ಬೊಳೆಯದಿದೆ
SandalWoodNewsStories_287.mp3,109,ದರ ಟರ್ಪಿಕಟೆ ಯಂಡ್ರ ಮದ ತಾತ್ಮ ಅಂತೃ್ಬುಖದ ಎಲ ಒಂದು ಲಯಿಂದಗಳ ಆದರು ಇಯನ್ನ ಶರಿಗಂತಸ್ವಬ್ ಈ ತರೆ ಬೆಳೆಗಿಲ ನುಸ್ವಲ್ಕ ಕಡಿಮ್ ಬಳವಕ್ತಿ ಆದರು ಉನಯಾಕುಸ್ ಜಾಸ್ತಿಬಳಿುವಲ್ಲ್ಕ ಈಧ ಅನುಖನ ಮುಗ ಉಪಜೂನಿಕ ಹಾಗಿ ಮಾಡುಕೊಟ್ಟತೆ ನ ಸಿಂದು
SandalWoodNewsStories_287.mp3,110,ಒಂದು ಯಗಲ ಗ್ರೂಪ ಹೊಸವನ್ನೊ ಮೊ ದಿಕರು ಸುಗಲಕ್ಕತುಲ ತಉತ್ತೋನು ಮತ್ತ ರೋರಸುಲಿಂಗಲ ಸ್ರಿಗಾಂದ ಗಿಡಗಳು ಒಂದೇ ಒಂದು ಎರಡು ಗಿಡುಗಳು ಇದ್ದರೆ ಒಡ್ಡಿನಲ್ಲಿ ಅದುಕಳರಿಂದ ಭೀತಿಯರುತ್ತದೆಮತ್ತು ನೀಯವ ಹತ್ತು ಏಕರದಲ್ಲಿ ಸ್ರಿಗನ ಗಿಡಗಳನ್ನು ಬೆಳವಣಿಗೆ ಮಾಡಿದೇರಿ ನ ಮತ್ತು ಆದರ ನಿಯವೂ ಸೌರಕ್ಷಿನಯಣೆ ಯೇಗೆ ಮಾಡಿದೇರಿ ಕಳರಿಂದ ತಪ್ಪಿಸಿಕೊಳಲು ಗಳ್ವದೆಂದಶೋಳಕಈಯೂನೋಟಿ ಒಂದು ಎಲಡು ಗಡಗೆದರು ಮೂಲದಾದಲ್ಲಂಗಿರತ್ತದ್ದುದೆ
SandalWoodNewsStories_287.mp3,111,ಎವು ದ್ಪದಿಕೆಯಾರುವಾರಶಿಲ್ಲ
SandalWoodNewsStories_287.mp3,112,ಇದನು ಕಡವರೆಯಾರಿ ಕೆಳಂಗಿಲ್ಲ ಅಚಾನಕನ ವಶೇಕುರುಷೈತ ನಮ ಗ್ಯಾನ ಪನ್ಚೂನ್ತ ಮಾಡೆಗನಲು ತಕ್ಷಿಂದ ವರಲಿ ಒಂದಆತ್ನ ಶ್ವಾಸವಿರ್ನು
SandalWoodNewsStories_287.mp3,113,ನಿವಲನಾಗ ಮೂರವ ಶಯಿತು
SandalWoodNewsStories_287.mp3,114,ಮೂರು ಸೆಂಧಿನಬ ಹಿನ್ನೆ ಮೂರಶ್ೆಂದು ನಮಲಿಗಡಾ ಕಡಿತ್ತಿದ್ರು
SandalWoodNewsStories_287.mp3,115,ಈು ಸರಿಗಂದನೆ ಯವಾಗಿ ಬೆಳೆ ಮಡಿನಲ್ಲೆ ಹವಾ ಗಡ ಒಂದಿಗಡೆ ಆರುಮುಟ್ಟಿಲ್ಲ ಅವರವೊಂಡೇಲ್ ಹಬರು ಕನಅವಾಗಾದ್ರೆ ಕಳತ ನ್ಾತಿದ ವತ್ತೊನಗ್ಯುದು ನಃ ಯಚೂದ ಬಳಗೆ ಇಗ ದೊಡ್ಡುಗಳಲ್ಲಿ ಮುತೋಹರು ತೋರ್ಸ್ವ ಕಂದು ಘಾತ್ ತೋ್ಸ್ಘದಾ ದಾೌರಿಯುತ್ತಿತ್ತಿಲೆಂದು
SandalWoodNewsStories_287.mp3,116,ಅವಯನಾ ನಾಮ್ಮ ಲ್ಯಾರ್ಕರಟ್ ಮಡಿಲ್ಲ ಅದುಕಟ್ಟು ಮಡಗೆ ಲ್ಯಾಕತೊಂದ್ರ ಇರ ಉದ್ದೇಶ್ನೂರೂಕಯೇ ಬೆಳೆ ವಿಳಕ್ಕೆತ್ದರೂ ಹಚಾನರನಾವ ನಾಲ ಶಿಕ್ಟುವೊಂದಲ್ಲವ ಗಂಬಿಯಹನ ಸೂಕ್ಯತೆದಿಸಿಂದು ಇಲ್ಲಹೆತಿಯು ಸಮೆಯ ಗೊರಗಿಲ್ಲ ಇನ ಹಚಾನ ವಾದೊಂ್ದು ದಾರ್ಯಟಿ ಮಾಡು ತೊಂಡು ಹುಕೆಲವೋನುಕಡ್ಕೀಳ್ುನ ದವಾಡ್ ಟೀ ಮಡು ಕೊಂಡು ಒಂದು ರಾಭರಿ ಟ್ಾೈಪ್ ಮಾಡಿಕೆ ತುಂದ ನೂರು ಗಡಾನು ೇವದಗಡನ್ನು
SandalWoodNewsStories_287.mp3,117,ಮೂಟ್ರಜ್ನೀರುವತ ಹೂರೊವುನಂ ಕೆಯಲಗುಂಕಡ್ ಕಿಳಿದಿದ
SandalWoodNewsStories_287.mp3,118,ನೆಯಾದರ ಸಾವರಚನೆಯ ಅದುರು ಅದು ಸೋರಕ್ಷಿಂದೂ ನಾವುನಾಡು ಹೂಗಕತುೊಂಬರ್ಿೆ
SandalWoodNewsStories_287.mp3,119,ಹಾತ್ ವಸ್ತಕಂತು ಇದನೆ ಆರ್ ಮತ್ತ ನಇಲ್ಲ
SandalWoodNewsStories_287.mp3,120,ಆಾ ತೋರ್ಸ್ ಮೂನ್ನು ಒಂದ ಹರುವಸೋ ಮುಂದ್ ಹತ್ವರ್ಸು ನವೆಟ್ ಕಾಯಿತು ಅಲ್ಲೆ ತ್ತ್ಕನ್ ಜವಾಪನ ಮಾಡದಕ
SandalWoodNewsStories_287.mp3,121,ಅಲಾಗ
SandalWoodNewsStories_287.mp3,122,ಈ ನೋಟಿಲನಾವು ಒಂದ ೆಕರದ ಮೂಲ್ಯಾಕೂಟಿ ತೂಳಾಗ
SandalWoodNewsStories_287.mp3,123,ಉಂದಃ ಹಸುವ ಅರಾತ್ಯಕರಿೆ ಮಾಡಿದುನು
SandalWoodNewsStories_287.mp3,124,ಬದೆಕಲನರ ಸುಮಾರ್ ಮೂವತ್ರಿನ್ ಮೂವತ್ರಿ ನಾಲ್ವತ್ ಕೊಟುಪಯಾಕ್ಕಿದ್ದೆ
SandalWoodNewsStories_287.mp3,125,ಮೊವದ್ರು ನಲ್ವತ್ಕೋಟ್ ನವು ಉತ್ಪಂತೋಳಗ ಒಂದು ಇಬುರ ಗನ್ನಿರ್ಲಾರ್ ನಮ್ಮಿಯನ ತೊಂದರಿಯಾಗುದುಲ
SandalWoodNewsStories_287.mp3,126,ನಾ ವರ್ಸೊಂದ್ ಅಡಮೂಲ ಸೂಪಗ ರೋಕ್ಕತ್ೆ
SandalWoodNewsStories_287.mp3,127,ಗನ್ಮ ನೀಡುವೋದು
SandalWoodNewsStories_287.mp3,128,ತುಶೋತ್ ಸುತ್ತುಮೂತು ತಂತಿ ಬಿಲ್ಯಾಗಲ ಕರ್ಕತ್ತೆ ಮದಿಂರ ಚಿಪ್ಪು ಕುನುಸ್ಲಾಗುಬರುದುದರೆ ಆಶೀ್ಷಯ ಕ್ಯಾಮ್ರ ಕುನುಸಲಾಗಬರದುದೆ
SandalWoodNewsStories_287.mp3,129,ಈ ಕೇಾಮ್ರನ್ನೂ ಟೆಕನಯುದಜಿ ಬಾಲ ದೊಡದೊಟ್ಡೂ ಹುಂಟವರಿಗೆ ಒಂದು ಕಯಾಮ್ರನ ಸೋಧನ ಸೋನು ಸುಮಾರು ಐದರ್ಕಿಲೂಮಟೃದ್ಧತದೋರ್ಶ್ವಂತ ಕಯಾಮರವ ಹುಂತ
SandalWoodNewsStories_287.mp3,130,ಟ್ರದ ಹವಾಗಿನಂಜಿಧಂಗೆಯ ಈ ಗೊಂಜು ಅವಶ್ಕತ ೀಲಪ್ ನಮೂದ
SandalWoodNewsStories_287.mp3,131,ಅಂುಸಿ ಸ್ರಿಗಾಂದಗಾ ಗಿಡಗಳನು ಹಚ್ಚಿದ ನಂತರ ಮತ್ತು ಅದನ್ನು ತೆಗೆಯೋವರೆಗೆ ನೀಯೂ ಅದರ ವ್ಯವಸ್ಥೆಯ ಹೇಗಿವಾಡುತ್ತಿರ್ೆ ಒದು ವ್ಯೋಸ್ತು ನೂಟು ಹತ್ತೂರಿಸುಂತೂರು
SandalWoodNewsStories_287.mp3,132,ನ ಅವರು ವ್ಯವಸ್ತನವು ಮಾಡುಬಕಾ್ತೆತ್ತ
SandalWoodNewsStories_287.mp3,133,ಗೊಬರಿನೆಯನೀರ್ಬಡುಬಹುಳು ಅದಕ್ತೆೇಂದ್ರ ನಾವು ಹೆಚ್ಚಿನವಾದರು ಉತ್ತುನ್ನೌತವದ ಕಾರದ ಸ್ೋಲು ಗೊಬರ ಹಕ್ಮ ನಒೊಬರ ಾಕು್ು ಅದೆಯಹಾಗೋಬ್ರಾನದ್ರಯಂ ತಿಟ್ಟುಗವರಾ್ಗೂು ಕ್ರಸನಗೌವದೆ ಆವದ ಔಷ್ಕತ್ತನಿಲ್ಲರಹಕ ಉತ್ತಿಗತಿತ್ತಿ ಗೊಬರ ದಸಗಣಿಗೋಬರತ್ತವ್ನು ಸಗಿನುಗೊಬರ ಉಳದು ಗಬರ ಅದರ ಅವಷ್ಕತಿಯಲ್ಲ
SandalWoodNewsStories_287.mp3,134,ಹತ್ವರ್ಶನ ನೀರ್ಣವ ಮಾಟರ ಸಾಕಿರ ಮುಂದು ಹತ್ತ ವರ್ಜನ ನಂತ್ರಯ ನೀವು ಹದಿನಾನಿ ವರ್ಸಕಟ ಮಾಡಬಹುದು ಇಪ್ಪತ್ತಿ ವರ್ಸಕ್ಟು ಮಾಡಬಹುದು
SandalWoodNewsStories_287.mp3,135,ನೀರುಮ್ ಮೌವರ್ತನವಶಿಕ್ಕಟ್ ಮಾಡಬಹುದು ನಿಮು ಯವಾಗ ನಿಮಗಾದರದ ವಷ್ಕತಿ ಅನ್ಸ್ಥಿದ ಅವನು ಕಟಮರ್ಕಿಸಿಂದು ಅದಲಾವತಕುವುೊ ಆದರ
SandalWoodNewsStories_287.mp3,136,ಇಂತುಸ್ಥಾತ ಕ್ಯನ ನಿರ್ಮಿತಿಯಲ್ಲ ಯಂತಿಸ್ಥೂನಲಾಭನದ್ದಅದು ಗಡ ಕಟಮೂಡು ರಿಗಮಹು ನಿವರಸ್ತಗೊಡುಗ ಕತ್ತೂಯನು ಅಔಸ್ಕತೆಯವ ಸ್ತ್ರಿಗಾಂದ ಗೆಳಗಳನ್ನು ಹಚ್ಚು ಾಗ ನೀಯೂವ ಸ್ಯಗಳಣೆಯಲ್ಲಿಂದ ತಂದೆರಿ ಮತ್ತು ಸ್ಯಗಳನ್ನು ಯಾವ ್ಕಾರಜಿಯಿಂದ ತೆಗೆದುಕೊಳ್ಳಬೇಕು ಮತ್ತು ಆದರ ವ್ಯವಸ್ಥೆಯನು ಹೇಗೆ ಮಾಡುತ್ತೇರಿ
SandalWoodNewsStories_287.mp3,137,ಇದ ಚರಿಗಂದ ಗಿಡದಗಳ ಸಶಿಯಿನಿಮ ದೊಡ್ಡು ಸಣ್ಣು ಸಂಬಂಧವರ ಹೀಗೆದೆ
SandalWoodNewsStories_287.mp3,138,ನೀು ಜಕ್ಕುದುರ ಬಹದೂವ ದೊಡದಿರುಬಹುದು
SandalWoodNewsStories_287.mp3,139,ಐ ಇದ ವರುಸುತ್ತಕ ಯ ನಾಮ ಗಿಡಯ ಬಳೆದಿರುತ್ತೋಲ
SandalWoodNewsStories_287.mp3,140,ವೈದೋರಸ್ತಕ ಆಗಿಡದ್ವೀಜ ನವು ಲಾಪ್ರಸ್ಟ
SandalWoodNewsStories_287.mp3,141,ಮಜ್ಯುಸ್ಯಲ್ಲಿಂಡ ತೆಗೆದುವನಿದು ನಾವುನೌಡರಿ ಇದು ನಾಮವುನ ಪೂರ ಮನಗಂಡು ನಂದು ರಾರ್ುಷ್ಟ್ಿಲಾಯಾಕೆಯೋರ ೂಡನಾವುಮಾತಾಡೆ ಇುಭವಜಾನ್ಯು ಎಲ್ಲಿಂ್ ತಂತ್ರಿಯಲ್ಲಿ ಹಾಕಿದೆ ವ್ಯತ್ವರಿಸ ಗಿಡದೈನುತ್ತಂದರೆ
SandalWoodNewsStories_287.mp3,142,ಸ್ಮಾರು ಹತ್ತವರ್ಷ ಗಡಲುನೈಗೆಯನ್ನು ಹತ್ತೋರಿಸೂತಿ ಗಿಡದೂ ಬೀಜಾತವಾನ್ನು ಕೆಷಿಂನ ಔರು ಶೇಷ ಮಡಿದರು
SandalWoodNewsStories_287.mp3,143,ಇದರೆಂಗನಯಲ್ಲಿ ಕುಷ್ಟುವ್ಯರುವ ಬರು ಹೌರು ಅದ ತರನಾ ಹಳತೋಷಗನಡುದುದಯುಜಾಪೊಂದು ಕೆರ್ಸಿಂದ ಗಿ ಮಾಡಿಕಿಸಿಲ್ಲು
SandalWoodNewsStories_287.mp3,144,ಅಔರುಸ್ುಶೌನೆಯ ಮಾಡಿದರ ತಯಿಸಿಂದ ಾದರ ಪೂರಾದರ ಮ ನಗಂಡಕ ಶೂನ್ನವಾಗಿತ್ತನದು ಹೊತಿನೆ ಗೇಜಿನೆ ಅದರ ಈ ಈ ನಮೂಯಿಯು ಶಾಖೆಗ ಡಲ್ಲೂ ಜಾಕೂರಿ ಳಿಇದ್ರಬಡ್ಡಿನು ಸಾಖುಗೂ ದು ವಲಾಯದಲ್ಲ ವಿರುರು
SandalWoodNewsStories_287.mp3,145,ಉದು ಗಂದಗೈನಯವೂಲಗ ಜಲ್ಲಿ ಅಥ್ವಿತಿ ವಇದು ಗಮಾತವರು ಸ್ಕಯವಿತ್ತು
SandalWoodNewsStories_287.mp3,146,ಡಿ ಜನಗಾತು ಮಹತುವಿದ್ಯರು
SandalWoodNewsStories_287.mp3,147,ಯಾ್ಟು ನಮದಗ್ಗಿಡ ಹಳಿದಾ ದುವಿ ಜೂತವಲ್ಲ ಯಾಡುರ ಎಲದುವರಗಂತಯಾರಕ್ಕಿತ್ತ ತೇಶಿನ್ನ
SandalWoodNewsStories_287.mp3,148,ಅದು ಹನಭಹು ನೈತ ಹವಹಿಂದ ಹೇಳವದನೂ ಪರೈಧಿನ ಿ ನಾಮ ಅನಭೋಕುನೈದ್ರು ನೀವು ಸ್ರಿಗಾಂಡ ಗಿಡೆಗಳನ್ನು ಹಚ್ಚಿದ್ದೇರಿ ಮತ್ತು ಆದರೂ ಒಂದ ಏಕರದಲ್ಲಿಇವುಗೀ ಎಷ್ಟು ಖರ್ಚು ಆಗುತ್ತದೆ ಮತ್ತು ಅದರ ಉತ್ಪನ್ನಾನೆ ಎಷ್ಟು ಶೀಕುತ್ತದೆ
SandalWoodNewsStories_287.mp3,149,ಶಿರಿಗಂದ್ಗಿಟದಾಗಿರೆ
SandalWoodNewsStories_287.mp3,150,ಸ್ವರ್ಶಾದರಣ
SandalWoodNewsStories_287.mp3,151,ಕರ್ಚ ಫಹಿಲಾವರುಸ ಕರ್ಚೂಂದ ದ್ರಿಪಾಯಿತು
SandalWoodNewsStories_287.mp3,152,ತಗ್ಗ ತೆಗೆದಾಯಿತು ಅದು ಸಪೋಟ್ಟ ಡಿಗಿಡಾಯತ
SandalWoodNewsStories_287.mp3,153,ಶಿರಿಗೊಂದು ಗಡಾಯಿತ
SandalWoodNewsStories_287.mp3,154,ಈ ದೆಲ್ಲ ಗುಡಿಂದ ಯೋಸೌತ್ಪತ್ತ
SandalWoodNewsStories_287.mp3,155,ಕರ್ಕಸ್ ಫೀಲವರ್ ಸ್ಮರ್ತು ತ್ರಐವಧ್ಸರತ ಯವಿವಾಜಯವರೆ ಒಂದಚೆ
SandalWoodNewsStories_287.mp3,156,ಮೂಲದ ಎಳಣೆ ವರುಸ ಆಸ್ಟರಬದ ನೇಲ
SandalWoodNewsStories_287.mp3,157,ಒಂದು ಇಪ್ಪರಸ್ಥೌಪಯೇ ಪರ್ತಿವರಿಸೊಂದ ಇಪಶೋಪನವ ಹೊಂದೇಕರೆ ಕರ್ತು ಮಟ್ಟು ಸಯಾ
SandalWoodNewsStories_287.mp3,158,ಷ್ಮಾರ ಹತದ್ನ ರೋರ್ಷ
SandalWoodNewsStories_287.mp3,159,ಒಂದು ನಟ್ನಾರ್ವರ್ ಸೇನ ಹತ್ವ ಸ್ತಕನವೊಂದು ಐಪ್ರತ್ಿಪಸಾರ್ ಕರ್ಸಮ ಹೊತ್ತೂ ಅರುಸ
SandalWoodNewsStories_287.mp3,160,್ಕೋವ ಹಚ್ಚ ಘಡಿಮಿೊಂದು ಅಡೆ ಆರುಗುರಳ ಸುಪಯೆ
SandalWoodNewsStories_287.mp3,161,ಈು ಸ್ರಿಗಣಿಗಡು ಕರ್ಚ
SandalWoodNewsStories_287.mp3,162,ನಯವಯಾರಿಕಲೆಯ ವಾಂದೇಕ್ರೇಕ ಮೂರುರ ಇಪ್ಪತ್ತೂ ಗಿಡುಗಳು ಕೊಂಡುತೆ ಲದರ ಉತ್ಪನ್ನಾನಿ ಯಷ್ಟು ಸಿ
SandalWoodNewsStories_287.mp3,163,ಸಾದನೌಡರಿ ಒಂದು ಗಡಿಕೊಂದಲ ಕ್ಷೂಪ ಎಂದರನ್ನೂ ಉನ್ನು ಹೆಚ್ಚಕಡೆ ಮು ಮೂರು ಕೋಟ್ ಮಾಗಾರ
SandalWoodNewsStories_287.mp3,164,ನಿರ್ಹೊಟ್ೆ
SandalWoodNewsStories_287.mp3,165,ನವು ನಾವುನಿರೀಕ್ಷಯನ 1್ ಕಿಲ ೊಂದು ಒಂದಗಡು ಹತ್ತಿಕಿಲ್ಲವ
SandalWoodNewsStories_287.mp3,166,ಒಂದು ಕೇಜಿಗಿ
SandalWoodNewsStories_287.mp3,167,ಹತ್ತಸವರ
SandalWoodNewsStories_287.mp3,168,ಈನ ವರಗಿ ಮರ್ರ ಇಪ್ಪತ್ಸೌವಿರಯತ್ತ ನ ಪತ್ ನಕ್ ಸಾಯಿತ್ು ಅವರು ಹರಟಿಲ್ಲ ಲಾತ್ಯತ್ತೆ ನಾವು ಇಿನ್ನಭಿವೂ
SandalWoodNewsStories_287.mp3,169,ಪ್ರಾವಟ್ ಮಲ್ಲ ಪೋಟ್ರಂದರ ಇದು ಕೂನ ದಬಲಾಮ
SandalWoodNewsStories_287.mp3,170,ಆದ ಈ ನಾವು ನಿರೀಕ್ಷೀಲೂ ನಾವಿಟೋಣದನಃ ಮೂರ ಎಲ್ಲಾಕೂಟದರು ಸಾಕನುಂದು
SandalWoodNewsStories_287.mp3,171,ಉಜಾರಿ ತೋಣಿತ ಶಿಮಾಯಿಗಳ ಕಾರ್ಸವುದ ು
SandalWoodNewsStories_287.mp3,172,ಅದು ಕರ್ಚ ಮಯನಸ್ ಮಾಡಬಹುದಲಾಗೆ
SandalWoodNewsStories_287.mp3,173,ನಯಾಕು ಡಯದಂದರ ಅದುಕರ್ಚಲಕೆಯನೊಂದು ಇುಂದು ಇಪ್ುೀಪದರ ಲೌಶುವ ಗರತಿದು ಎನ ಬಾಲಬ್ಬ ಅಗುದ
SandalWoodNewsStories_287.mp3,174,ಅದಅಟ್ ಮಾಡಲು ನಮು ಮೂರ್ ಕೂಟಿ ಮಾನ್ಸುಂಗ್ ಮೂರ್ಗೊಟಲಾ ಶವತೆ ಹದ್ಲಾರವಷ್ತಕ್ಕ ಮೂರ್ಕು ಡ್ ಷಿಕಾದೆ
SandalWoodNewsStories_287.mp3,175,ಒಂದೇ ಕರೀಕಯ
SandalWoodNewsStories_287.mp3,176,ನೂರ್ ಹೊಟೆ ನಯವುಂದು ಲ್ಕೆ ಹಿತ್ತ
SandalWoodNewsStories_287.mp3,177,ವನಾರೆಚಗ್ಲೇಕ ಮೂರು ಕೂಟಿ
SandalWoodNewsStories_287.mp3,178,ಡ್ಯವಾಯಿಡ್ಯದಬಗೆ ಹವಿನಿದ ಹಡದಲ
SandalWoodNewsStories_287.mp3,179,ಒಂದು ಒಂದ ವರ್ಷಕ್ಕ್ೀಯಾಟ್ರಿಕುತ್ತ್ತಿ
SandalWoodNewsStories_287.mp3,180,ಅದಲೂ ನೌಲ್ಕ ತೆಗೆ ಬಕ್ಕು ವ್ಯಾರೆ ಬಳಗನವೆನ್ ಬಳೆತೂ ನಿವಧಾಗನ ವಯನ್ತಳೆ
SandalWoodNewsStories_287.mp3,181,ಡಿವಾಡುವೇ ಹಡರ ಇದ ವರ್ಷಕ್ಕ ಇಪ್ಪತ್ಲಾಸುವಹಗುಳುದ
SandalWoodNewsStories_287.mp3,182,ಹಿದಿ ಎನು ಒಣಗುನರ ದರೆ ನೇರಿಸದೆಯನ್ನೂ ಮಾಡಎವು ಕೆಲಸ ಇಲ್ಲ ಎನು ವಿಲ್ಲ
SandalWoodNewsStories_287.mp3,183,ಬರೆ ನೀರ್ಬುಡುತಿನ
SandalWoodNewsStories_287.mp3,184,ಬಾಳವದ
SandalWoodNewsStories_287.mp3,185,ವರ್ಸಲಗೊಂಸಲಗೊಬ್ರಹಕ್ಕಿ ಇದನಿಂ ಸ್ರಿಗಾಂಡ್ ಪಾರ್ವಡ್ಸ್ ಭಾ ಸೂರ್ಗಂದವೇೋಹ ಅಗ್ದಿ ಇದೆ ಖರುಸ್ತುಗಲ್ ನಂದು ಇವ ಪ್ರತಿವರ್ಷದ 2ಪ್ಪತ್ಲನ ಸ್ಪೇ ಬೃದ್ದುದು
SandalWoodNewsStories_287.mp3,186,ಇವದೆ ಅಲ್ಲಾ ನೂ್ಮುನ್ನೆಯ ನಿರ್ವಯಿಣ ಮರ್ಹೊಡಿಖ ಜಂಧರಟುನೆಯ ಈ ನಿತ್ರಗಳ್ಲಿನೂ ರಾಷ್ಟ್ರೀಯ ಬಳದರನ್ನೂ ಮೂನಾಕ್ಲ ಸ್ಪ್ಶವಯಎನ್ನಿಲ ರಾಳಾಂಿರ್ಬಳದ ಮೂನಾಗ್ಲ ಹೊಸಗೆಂಗೂನು ಅವುದು ಚಲೂನಾವು ಬೆಳೆಗೊಳೆಯು
SandalWoodNewsStories_287.mp3,187,ಹಂತ ಬೆಳೆ ವಿಸುಗಂದೊಂತುವ ಬಹ ಇದು ನಮು ವರ್ಸುಕ್ ಇಪ್ಪತ್ಲಪ್ಯಾಲ ಶಗ್ಧತ್ಪಾರಂದು ಹುವಿನ್ಾರಿ ಬೆಳೆಗಾಡುವೊಂತು
